"","LSOA21CD","claimants_2022"
"6650","E01007003",82.9166666666667
"6651","E01007004",69.1666666666667
"6652","E01007005",87.5
"6653","E01007006",72.5
"6654","E01007007",78.75
"6655","E01007008",88.3333333333333
"6656","E01007009",105.833333333333
"6657","E01007010",91.25
"6658","E01007011",90.8333333333333
"6659","E01007012",63.75
"6660","E01007013",102.5
"6661","E01007014",18.3333333333333
"6662","E01007016",77.0833333333333
"6663","E01007017",85.8333333333333
"6664","E01007019",69.5833333333333
"6665","E01007020",37.9166666666667
"6666","E01007021",11.25
"6667","E01007022",26.6666666666667
"6668","E01007023",14.1666666666667
"6669","E01007024",43.3333333333333
"6670","E01007025",7.91666666666667
"6671","E01007026",35.4166666666667
"6672","E01007027",12.0833333333333
"6673","E01007028",21.6666666666667
"6674","E01007029",11.25
"6675","E01007030",30.4166666666667
"6676","E01007031",15.8333333333333
"6677","E01007032",7.5
"6678","E01007033",23.3333333333333
"6679","E01007034",13.3333333333333
"6680","E01007035",18.3333333333333
"6681","E01007036",11.6666666666667
"6682","E01007037",22.5
"6683","E01007038",32.0833333333333
"6684","E01007039",17.0833333333333
"6685","E01007040",24.5833333333333
"6686","E01007041",20.8333333333333
"6687","E01007042",12.5
"6688","E01007043",12.5
"6689","E01007044",15.8333333333333
"6690","E01007045",9.58333333333333
"6691","E01007046",25.4166666666667
"6692","E01007047",42.5
"6693","E01007048",74.1666666666667
"6694","E01007049",39.5833333333333
"6695","E01007050",19.5833333333333
"6696","E01007051",64.1666666666667
"6697","E01007052",61.25
"6698","E01007053",16.25
"6699","E01007054",45.4166666666667
"6700","E01007055",48.3333333333333
"6701","E01007056",38.3333333333333
"6702","E01007057",40.8333333333333
"6703","E01007058",40.4166666666667
"6704","E01007059",17.9166666666667
"6705","E01007060",44.1666666666667
"6706","E01007061",24.1666666666667
"6707","E01007062",20.4166666666667
"6708","E01007063",20.8333333333333
"6709","E01007064",20.4166666666667
"6710","E01007065",14.5833333333333
"6711","E01007066",17.5
"6712","E01007067",11.25
"6713","E01007068",9.58333333333333
"6714","E01007069",25.8333333333333
"6715","E01007070",11.6666666666667
"6716","E01007071",13.3333333333333
"6717","E01007072",9.58333333333333
"6718","E01007073",7.91666666666667
"6719","E01007074",22.9166666666667
"6720","E01007075",16.6666666666667
"6721","E01007076",18.75
"6722","E01007077",20.4166666666667
"6723","E01007078",17.0833333333333
"6724","E01007079",12.0833333333333
"6725","E01007080",20.8333333333333
"6726","E01007081",17.0833333333333
"6727","E01007082",14.1666666666667
"6728","E01007083",29.1666666666667
"6729","E01007084",12.0833333333333
"6730","E01007085",55.4166666666667
"6731","E01007086",51.25
"6732","E01007087",62.9166666666667
"6733","E01007088",40.4166666666667
"6734","E01007089",48.75
"6735","E01007090",41.25
"6736","E01007091",34.5833333333333
"6737","E01007092",33.75
"6738","E01007095",15
"6739","E01007096",9.58333333333333
"6740","E01007097",15.8333333333333
"6741","E01007098",17.5
"6742","E01007099",12.9166666666667
"6743","E01007100",15
"6744","E01007101",13.3333333333333
"6745","E01007102",34.1666666666667
"6746","E01007103",17.0833333333333
"6747","E01007104",16.25
"6748","E01007105",21.6666666666667
"6749","E01007106",20
"6750","E01007107",12.0833333333333
"6751","E01007108",22.9166666666667
"6752","E01007109",30.8333333333333
"6753","E01007110",20
"6754","E01007111",9.58333333333333
"6755","E01007112",25
"6756","E01007113",14.5833333333333
"6757","E01007114",34.5833333333333
"6758","E01007115",22.0833333333333
"6759","E01007116",17.5
"6760","E01007117",15.8333333333333
"6761","E01007118",27.9166666666667
"6762","E01007119",44.5833333333333
"6763","E01007120",29.5833333333333
"6764","E01007121",85
"6765","E01007122",96.25
"6766","E01007123",72.0833333333333
"6767","E01007124",67.5
"6768","E01007125",61.25
"6769","E01007127",112.083333333333
"6770","E01007128",107.5
"6771","E01007129",120.416666666667
"6772","E01007130",104.166666666667
"6773","E01007131",87.9166666666667
"6774","E01007133",100.833333333333
"6775","E01007135",12.9166666666667
"6776","E01007136",31.6666666666667
"6777","E01007137",24.1666666666667
"6778","E01007138",60
"6779","E01007139",45.8333333333333
"6780","E01007141",34.5833333333333
"6781","E01007142",15.8333333333333
"6782","E01007143",36.6666666666667
"6783","E01007144",7.5
"6784","E01007145",1.25
"6785","E01007146",7.08333333333333
"6786","E01007147",10.4166666666667
"6787","E01007148",5.83333333333333
"6788","E01007149",3.75
"6789","E01007150",7.08333333333333
"6790","E01007151",9.58333333333333
"6791","E01007152",17.5
"6792","E01007153",20
"6793","E01007154",15
"6794","E01007155",67.5
"6795","E01007156",35
"6796","E01007157",24.1666666666667
"6797","E01007158",17.0833333333333
"6798","E01007159",21.6666666666667
"6799","E01007160",40.8333333333333
"6800","E01007161",17.0833333333333
"6801","E01007162",45.4166666666667
"6802","E01007163",30.8333333333333
"6803","E01007164",20.8333333333333
"6804","E01007165",5.41666666666667
"6805","E01007166",13.3333333333333
"6806","E01007167",26.6666666666667
"6807","E01007168",31.6666666666667
"6808","E01007169",22.5
"6809","E01007170",15.8333333333333
"6810","E01007171",10.4166666666667
"6811","E01007172",6.25
"6812","E01007173",37.5
"6813","E01007174",34.1666666666667
"6814","E01007175",61.6666666666667
"6815","E01007176",57.0833333333333
"6816","E01007177",28.3333333333333
"6817","E01007178",39.1666666666667
"6818","E01007179",65.8333333333333
"6819","E01007180",42.0833333333333
"6820","E01007181",40.8333333333333
"6821","E01007182",8.75
"6822","E01007183",13.3333333333333
"6823","E01007184",5.83333333333333
"6824","E01007185",23.3333333333333
"6825","E01007186",12.0833333333333
"6826","E01007187",7.08333333333333
"6827","E01007188",5.83333333333333
"6828","E01007189",5.83333333333333
"6829","E01007190",6.25
"6830","E01007191",4.16666666666667
"6831","E01007192",13.75
"6832","E01007193",18.75
"6833","E01007194",22.9166666666667
"6834","E01007195",15.4166666666667
"6835","E01007196",16.6666666666667
"6836","E01007197",9.58333333333333
"6837","E01007198",16.6666666666667
"6838","E01007199",9.58333333333333
"6839","E01007200",9.58333333333333
"6840","E01007201",18.75
"6841","E01007202",26.25
"6842","E01007203",35.8333333333333
"6843","E01007204",82.9166666666667
"6844","E01007205",55
"6845","E01007206",42.9166666666667
"6846","E01007207",47.9166666666667
"6847","E01007208",31.6666666666667
"6848","E01007209",37.9166666666667
"6849","E01007210",64.1666666666667
"6850","E01007211",20
"6851","E01007212",35.4166666666667
"6852","E01007213",16.25
"6853","E01007214",41.25
"6854","E01007215",71.6666666666667
"6855","E01007216",49.5833333333333
"6856","E01007217",60.4166666666667
"6857","E01007218",40.4166666666667
"6858","E01007219",61.25
"6859","E01007220",88.75
"6860","E01007221",21.6666666666667
"6861","E01007222",16.25
"6862","E01007223",27.0833333333333
"6863","E01007224",14.5833333333333
"6864","E01007225",24.5833333333333
"6865","E01007226",19.1666666666667
"6866","E01007227",35.4166666666667
"6867","E01007228",33.3333333333333
"6868","E01007229",38.75
"6869","E01007230",27.5
"6870","E01007231",28.75
"6871","E01007232",33.3333333333333
"6872","E01007233",45
"6873","E01007234",30.4166666666667
"6874","E01007235",41.6666666666667
"6875","E01007236",22.9166666666667
"6876","E01007237",39.1666666666667
"6877","E01007238",74.1666666666667
"6878","E01007239",64.5833333333333
"6879","E01007240",49.1666666666667
"6880","E01007241",13.3333333333333
"6881","E01007242",20
"6882","E01007243",18.3333333333333
"6883","E01007244",72.9166666666667
"6884","E01007245",15.4166666666667
"6885","E01007246",16.25
"6886","E01007247",18.75
"6887","E01007248",26.25
"6888","E01007249",36.6666666666667
"6889","E01007250",15.8333333333333
"6890","E01007251",13.75
"6891","E01007252",18.3333333333333
"6892","E01007253",44.1666666666667
"6893","E01007254",14.1666666666667
"6894","E01007255",11.6666666666667
"6895","E01007256",12.0833333333333
"6896","E01007257",43.75
"6897","E01007258",12.9166666666667
"6898","E01007259",7.91666666666667
"6899","E01007260",10.8333333333333
"6900","E01007261",6.25
"6901","E01007262",5.83333333333333
"6902","E01007263",30
"6903","E01007264",6.25
"6904","E01007265",13.3333333333333
"6905","E01007266",5.83333333333333
"6906","E01007267",12.0833333333333
"6907","E01007268",13.3333333333333
"6908","E01007269",87.0833333333333
"6909","E01007270",72.9166666666667
"6910","E01007271",71.25
"6911","E01007272",70
"6912","E01007273",90
"6913","E01007274",89.1666666666667
"6914","E01007275",68.75
"6915","E01007276",42.0833333333333
"6916","E01007277",75
"6917","E01007278",77.5
"6918","E01007279",10.8333333333333
"6919","E01007280",12.0833333333333
"6920","E01007281",5.83333333333333
"6921","E01007282",15.8333333333333
"6922","E01007283",5.83333333333333
"6923","E01007284",8.33333333333333
"6924","E01007285",14.5833333333333
"6925","E01007286",14.1666666666667
"6926","E01007287",15.4166666666667
"6927","E01007288",17.9166666666667
"6928","E01007289",77.0833333333333
"6929","E01007290",85.4166666666667
"6930","E01007291",117.5
"6931","E01007292",73.3333333333333
"6932","E01007293",85.8333333333333
"6933","E01007294",63.3333333333333
"6934","E01007295",63.3333333333333
"6935","E01007296",77.5
"6936","E01007297",31.6666666666667
"6937","E01007298",10
"6938","E01007299",23.75
"6939","E01007300",58.75
"6940","E01007301",18.75
"6941","E01007302",27.5
"6942","E01007303",57.0833333333333
"6943","E01007304",37.0833333333333
"6944","E01007305",9.58333333333333
"6945","E01007306",20.8333333333333
"6946","E01007307",16.6666666666667
"6947","E01007308",17.5
"6948","E01007309",15.4166666666667
"6949","E01007310",15.4166666666667
"6950","E01007311",12.9166666666667
"6951","E01007312",19.1666666666667
"6952","E01007313",29.5833333333333
"6953","E01007314",33.75
"6954","E01007315",15.4166666666667
"6955","E01007316",15
"6956","E01007317",44.5833333333333
"6957","E01007318",55.4166666666667
"6958","E01007319",15.8333333333333
"6959","E01007320",50.8333333333333
"6960","E01007321",11.6666666666667
"6961","E01007322",52.9166666666667
"6962","E01007323",34.5833333333333
"6963","E01007324",44.1666666666667
"6964","E01007325",65
"6965","E01007326",53.3333333333333
"6966","E01007327",36.6666666666667
"6967","E01007328",36.6666666666667
"6968","E01007329",20.4166666666667
"6969","E01007330",26.25
"6970","E01007331",27.0833333333333
"6971","E01007332",60.8333333333333
"6972","E01007333",43.3333333333333
"6973","E01007334",17.0833333333333
"6974","E01007335",13.75
"6975","E01007336",52.5
"6976","E01007337",97.0833333333333
"6977","E01007338",93.3333333333333
"6978","E01007339",96.6666666666667
"6979","E01007340",102.916666666667
"6980","E01007341",57.9166666666667
"6981","E01007342",18.3333333333333
"6982","E01007343",29.5833333333333
"6983","E01007344",54.1666666666667
"6984","E01007345",35.8333333333333
"6985","E01007346",33.3333333333333
"6986","E01007347",20.8333333333333
"6987","E01007348",26.25
"6988","E01007349",37.5
"6989","E01007350",17.5
"6990","E01007351",41.25
"6991","E01007352",53.3333333333333
"6992","E01007353",41.25
"6993","E01007354",33.3333333333333
"6994","E01007355",13.3333333333333
"6995","E01007356",10
"6996","E01007357",32.9166666666667
"6997","E01007358",18.3333333333333
"6998","E01007359",24.5833333333333
"6999","E01007360",23.3333333333333
"7000","E01007361",27.5
"7001","E01007362",10
"7002","E01007363",45.4166666666667
"7003","E01007364",35
"7004","E01007365",35.4166666666667
"7005","E01007366",33.75
"7006","E01007367",50.8333333333333
"7007","E01007368",41.25
"7008","E01007369",90.4166666666667
"7009","E01007370",65
"7010","E01007371",50.8333333333333
"7011","E01007372",56.25
"7012","E01007373",82.0833333333333
"7013","E01007374",24.5833333333333
"7014","E01007375",30.4166666666667
"7015","E01007376",52.5
"7016","E01007377",54.5833333333333
"7017","E01007378",65.8333333333333
"7018","E01007379",14.5833333333333
"7019","E01007380",15
"7020","E01007381",15.8333333333333
"7021","E01007382",25.8333333333333
"7022","E01007383",9.58333333333333
"7023","E01007384",8.75
"7024","E01007385",35.8333333333333
"7025","E01007386",7.91666666666667
"7026","E01007387",22.0833333333333
"7027","E01007388",21.6666666666667
"7028","E01007389",11.25
"7029","E01007390",32.5
"7030","E01007391",45.8333333333333
"7031","E01007392",43.75
"7032","E01007393",32.0833333333333
"7033","E01007394",31.6666666666667
"7034","E01007395",50.8333333333333
"7035","E01007396",30.4166666666667
"7036","E01007397",18.75
"7037","E01007398",17.5
"7038","E01007399",28.75
"7039","E01007400",19.5833333333333
"7040","E01007402",57.0833333333333
"7041","E01007403",47.0833333333333
"7042","E01007404",17.5
"7043","E01007405",21.25
"7044","E01007406",62.0833333333333
"7045","E01007408",18.75
"7046","E01007409",30.4166666666667
"7047","E01007410",64.5833333333333
"7048","E01007411",60.8333333333333
"7049","E01007413",51.6666666666667
"7050","E01007414",59.5833333333333
"7051","E01007415",30.8333333333333
"7052","E01007416",46.6666666666667
"7053","E01007417",72.0833333333333
"7054","E01007418",10.4166666666667
"7055","E01007419",9.16666666666667
"7056","E01007420",12.5
"7057","E01007421",13.75
"7058","E01007422",10
"7059","E01007423",13.3333333333333
"7060","E01007424",21.6666666666667
"7061","E01007425",10
"7062","E01007426",16.6666666666667
"7063","E01007427",23.3333333333333
"7064","E01007428",15.4166666666667
"7065","E01007429",25
"7066","E01007430",21.25
"7067","E01007431",12.9166666666667
"7068","E01007432",12.0833333333333
"7069","E01007433",34.5833333333333
"7070","E01007434",54.5833333333333
"7071","E01007435",44.1666666666667
"7072","E01007436",18.75
"7073","E01007437",21.6666666666667
"7074","E01007438",13.3333333333333
"7075","E01007439",11.25
"7076","E01007440",57.0833333333333
"7077","E01007441",40
"7078","E01007442",10.8333333333333
"7079","E01007443",117.916666666667
"7080","E01007444",34.1666666666667
"7081","E01007445",43.75
"7082","E01007446",22.0833333333333
"7083","E01007447",34.5833333333333
"7084","E01007448",68.75
"7085","E01007449",48.3333333333333
"7086","E01007450",59.5833333333333
"7087","E01007451",52.9166666666667
"7088","E01007452",32.0833333333333
"7089","E01007453",47.0833333333333
"7090","E01007455",13.75
"7091","E01007456",21.25
"7092","E01007457",34.5833333333333
"7093","E01007458",43.3333333333333
"7094","E01007459",17.5
"7095","E01007460",24.5833333333333
"7096","E01007461",57.9166666666667
"7097","E01007462",53.3333333333333
"7098","E01007463",64.1666666666667
"7099","E01007464",47.0833333333333
"7100","E01007465",38.75
"7101","E01007466",86.25
"7102","E01007467",49.1666666666667
"7103","E01007468",5.41666666666667
"7104","E01007469",22.5
"7105","E01007470",42.5
"7106","E01007471",14.5833333333333
"7107","E01007472",67.9166666666667
"7108","E01007473",46.25
"7109","E01007474",46.6666666666667
"7110","E01007475",9.16666666666667
"7111","E01007476",20.8333333333333
"7112","E01007477",21.6666666666667
"7113","E01007478",28.3333333333333
"7114","E01007479",40.4166666666667
"7115","E01007480",46.25
"7116","E01007482",48.75
"7117","E01007483",17.9166666666667
"7118","E01007484",23.3333333333333
"7119","E01007485",12.9166666666667
"7120","E01007486",15
"7121","E01007487",36.6666666666667
"7122","E01007488",30.8333333333333
"7123","E01007489",43.75
"7124","E01007490",29.5833333333333
"7125","E01007491",77.5
"7126","E01007492",44.1666666666667
"7127","E01007493",17.0833333333333
"7128","E01007494",60
"7129","E01007495",98.3333333333333
"7130","E01007496",90.8333333333333
"7131","E01007497",48.3333333333333
"7132","E01007498",58.75
"7133","E01007499",70.8333333333333
"7134","E01007500",44.5833333333333
"7135","E01007501",17.5
"7136","E01007503",19.1666666666667
"7137","E01007504",45
"7138","E01007505",27.9166666666667
"7139","E01007506",59.1666666666667
"7140","E01007507",56.6666666666667
"7141","E01007508",97.9166666666667
"7142","E01007509",76.6666666666667
"7143","E01007510",44.5833333333333
"7144","E01007511",61.6666666666667
"7145","E01007512",22.9166666666667
"7146","E01007513",34.1666666666667
"7147","E01007514",53.75
"7148","E01007515",26.6666666666667
"7149","E01007516",17.5
"7150","E01007517",86.25
"7151","E01007518",13.75
"7152","E01007519",29.1666666666667
"7153","E01007520",9.16666666666667
"7154","E01007521",12.9166666666667
"7155","E01007522",59.1666666666667
"7156","E01007523",15.8333333333333
"7157","E01007524",22.9166666666667
"7158","E01007525",36.25
"7159","E01007526",25.4166666666667
"7160","E01007528",34.5833333333333
"7161","E01007529",244.166666666667
"7162","E01007530",105.833333333333
"7163","E01007531",128.333333333333
"7164","E01007532",213.333333333333
"7165","E01007533",66.6666666666667
"7166","E01007534",190.416666666667
"7167","E01007535",99.1666666666667
"7168","E01007536",52.9166666666667
"7169","E01007537",40.8333333333333
"7170","E01007538",29.1666666666667
"7171","E01007539",55.8333333333333
"7172","E01007540",34.1666666666667
"7173","E01007541",39.5833333333333
"7174","E01007542",65.8333333333333
"7175","E01007543",45.4166666666667
"7176","E01007544",76.6666666666667
"7177","E01007545",41.25
"7178","E01007546",52.9166666666667
"7179","E01007547",77.0833333333333
"7180","E01007548",51.6666666666667
"7181","E01007549",44.5833333333333
"7182","E01007550",37.9166666666667
"7183","E01007551",18.75
"7184","E01007552",16.6666666666667
"7185","E01007553",17.9166666666667
"7186","E01007554",31.6666666666667
"7187","E01007555",32.9166666666667
"7188","E01007556",54.1666666666667
"7189","E01007557",42.0833333333333
"7190","E01007558",20.8333333333333
"7191","E01007559",22.5
"7192","E01007560",22.9166666666667
"7193","E01007561",9.58333333333333
"7194","E01007562",24.1666666666667
"7195","E01007563",74.5833333333333
"7196","E01007564",58.75
"7197","E01007565",16.25
"7198","E01007566",76.6666666666667
"7199","E01007567",38.3333333333333
"7200","E01007568",58.3333333333333
"7201","E01007569",57.5
"7202","E01007570",16.25
"7203","E01007571",52.0833333333333
"7204","E01007572",39.1666666666667
"7205","E01007573",69.1666666666667
"7206","E01007574",70
"7207","E01007575",61.6666666666667
"7208","E01007576",37.9166666666667
"7209","E01007577",100.416666666667
"7210","E01007578",53.3333333333333
"7211","E01007579",68.3333333333333
"7212","E01007580",20.8333333333333
"7213","E01007581",10
"7214","E01007582",18.3333333333333
"7215","E01007583",7.08333333333333
"7216","E01007584",27.0833333333333
"7217","E01007585",25
"7218","E01007586",12.0833333333333
"7219","E01007587",28.3333333333333
"7220","E01007588",37.9166666666667
"7221","E01007589",15.4166666666667
"7222","E01007590",40.8333333333333
"7223","E01007591",23.75
"7224","E01007592",60.8333333333333
"7225","E01007593",43.75
"7226","E01007594",17.9166666666667
"7227","E01007595",35.8333333333333
"7228","E01007596",13.3333333333333
"7229","E01007597",54.5833333333333
"7230","E01007598",30
"7231","E01007599",17.9166666666667
"7232","E01007600",11.6666666666667
"7233","E01007601",12.9166666666667
"7234","E01007602",14.1666666666667
"7235","E01007603",19.1666666666667
"7236","E01007604",16.25
"7237","E01007605",14.5833333333333
"7238","E01007606",17.9166666666667
"7239","E01007607",42.5
"7240","E01007609",40.4166666666667
"7241","E01007610",19.5833333333333
"7242","E01007611",19.1666666666667
"7243","E01007612",11.6666666666667
"7244","E01007613",9.58333333333333
"7245","E01007614",12.9166666666667
"7246","E01007615",12.0833333333333
"7247","E01007616",8.33333333333333
"7248","E01007617",7.5
"7249","E01007618",18.75
"7250","E01007619",8.75
"7251","E01007620",20.8333333333333
"7252","E01007621",16.6666666666667
"7253","E01007622",9.58333333333333
"7254","E01007623",26.25
"7255","E01007624",15.8333333333333
"7256","E01007625",25
"7257","E01007626",59.5833333333333
"7258","E01007627",55.8333333333333
"7259","E01007628",62.5
"7260","E01007629",74.5833333333333
"7261","E01007630",20
"7262","E01007631",6.25
"7263","E01007632",33.3333333333333
"7264","E01007633",35
"7265","E01007634",65.4166666666667
"7266","E01007635",39.1666666666667
"7267","E01007636",43.3333333333333
"7268","E01007637",25.4166666666667
"7269","E01007638",40
"7270","E01007639",62.0833333333333
"7271","E01007640",20
"7272","E01007641",24.1666666666667
"7273","E01007642",48.3333333333333
"7274","E01007643",102.083333333333
"7275","E01007644",30
"7276","E01007646",68.75
"7277","E01007647",32.5
"7278","E01007649",28.75
"7279","E01007650",28.75
"7280","E01007651",67.9166666666667
"7281","E01007652",88.75
"7282","E01007653",40
"7283","E01007654",99.5833333333333
"7284","E01007655",188.75
"7285","E01007656",52.5
"7286","E01007657",10.8333333333333
"7287","E01007658",16.25
"7288","E01007659",9.16666666666667
"7289","E01007660",15
"7290","E01007661",10.8333333333333
"7291","E01007662",42.9166666666667
"7292","E01007663",8.75
"7293","E01007664",14.1666666666667
"7294","E01007666",18.75
"7295","E01007667",47.0833333333333
"7296","E01007668",64.1666666666667
"7297","E01007669",15.4166666666667
"7298","E01007670",10
"7299","E01007671",28.3333333333333
"7300","E01007672",6.66666666666667
"7301","E01007673",40
"7302","E01007674",13.3333333333333
"7303","E01007675",61.6666666666667
"7304","E01007676",47.5
"7305","E01007677",113.75
"7306","E01007678",8.33333333333333
"7307","E01007679",65.8333333333333
"7308","E01007680",93.3333333333333
"7309","E01007681",7.91666666666667
"7310","E01007682",23.3333333333333
"7311","E01007683",12.9166666666667
"7312","E01007684",23.3333333333333
"7313","E01007685",19.1666666666667
"7314","E01007686",10
"7315","E01007687",22.5
"7316","E01007688",16.6666666666667
"7317","E01007689",19.1666666666667
"7318","E01007690",10.4166666666667
"7319","E01007691",15.8333333333333
"7320","E01007692",10.8333333333333
"7321","E01007694",50.4166666666667
"7322","E01007695",32.5
"7323","E01007696",14.1666666666667
"7324","E01007697",45
"7325","E01007698",16.6666666666667
"7326","E01007699",51.6666666666667
"7327","E01007700",25.8333333333333
"7328","E01007701",51.6666666666667
"7329","E01007702",56.25
"7330","E01007703",15.4166666666667
"7331","E01007704",27.5
"7332","E01007705",12.5
"7333","E01007706",22.9166666666667
"7334","E01007707",14.5833333333333
"7335","E01007708",54.5833333333333
"7336","E01007709",12.0833333333333
"7337","E01007710",11.6666666666667
"7338","E01007711",16.25
"7339","E01007712",35
"7340","E01007713",13.3333333333333
"7341","E01007714",245.416666666667
"7342","E01007715",218.75
"7343","E01007716",167.5
"7344","E01007717",91.25
"7345","E01007718",110.416666666667
"7346","E01007719",60
"7347","E01007720",32.5
"7348","E01007721",62.0833333333333
"7349","E01007723",57.0833333333333
"7350","E01007724",17.5
"7351","E01007725",20.4166666666667
"7352","E01007726",50
"7353","E01007727",57.9166666666667
"7354","E01007728",17.9166666666667
"7355","E01007729",85.4166666666667
"7356","E01007730",59.1666666666667
"7357","E01007731",17.5
"7358","E01007732",82.5
"7359","E01007733",67.5
"7360","E01007734",80.8333333333333
"7361","E01007735",74.1666666666667
"7362","E01007736",114.583333333333
"7363","E01007737",110.416666666667
"7364","E01007738",65.8333333333333
"7365","E01007739",55.8333333333333
"7366","E01007740",41.6666666666667
"7367","E01007741",14.5833333333333
"7368","E01007742",26.25
"7369","E01007743",14.1666666666667
"7370","E01007744",38.3333333333333
"7371","E01007745",42.9166666666667
"7372","E01007746",27.0833333333333
"7373","E01007747",23.3333333333333
"7374","E01007748",11.6666666666667
"7375","E01007749",16.6666666666667
"7376","E01007750",24.5833333333333
"7377","E01007751",29.5833333333333
"7378","E01007752",16.25
"7379","E01007753",20
"7380","E01007754",17.9166666666667
"7381","E01007755",14.1666666666667
"7382","E01007756",15
"7383","E01007757",29.1666666666667
"7384","E01007758",39.1666666666667
"7385","E01007759",49.1666666666667
"7386","E01007760",93.3333333333333
"7387","E01007761",40.4166666666667
"7388","E01007762",24.1666666666667
"7389","E01007763",66.25
"7390","E01007764",91.6666666666667
"7391","E01007765",63.3333333333333
"7392","E01007766",62.0833333333333
"7393","E01007767",65.4166666666667
"7394","E01007768",188.333333333333
"7395","E01007769",255
"7396","E01007770",76.25
"7397","E01007771",30.8333333333333
"7398","E01007772",38.75
"7399","E01007773",38.75
"7400","E01007774",37.9166666666667
"7401","E01007775",72.0833333333333
"7402","E01007776",38.3333333333333
"7403","E01007777",41.6666666666667
"7404","E01007778",16.25
"7405","E01007779",62.5
"7406","E01007780",27.5
"7407","E01007781",37.0833333333333
"7408","E01007782",44.5833333333333
"7409","E01007783",57.0833333333333
"7410","E01007784",100.416666666667
"7411","E01007785",17.9166666666667
"7412","E01007786",11.25
"7413","E01007788",21.6666666666667
"7414","E01007789",37.5
"7415","E01007790",84.1666666666667
"7416","E01007791",58.75
"7417","E01007792",10.8333333333333
"7418","E01007793",31.25
"7419","E01007794",37.9166666666667
"7420","E01007795",12.9166666666667
"7421","E01007796",49.1666666666667
"7422","E01007797",25
"7423","E01007798",12.9166666666667
"7424","E01007799",34.1666666666667
"7425","E01007800",50
"7426","E01007801",12.9166666666667
"7427","E01007802",12.5
"7428","E01007803",19.5833333333333
"7429","E01007804",47.5
"7430","E01007805",63.3333333333333
"7431","E01007806",35.4166666666667
"7432","E01007807",30.8333333333333
"7433","E01007808",5
"7434","E01007809",65.8333333333333
"7435","E01007810",44.1666666666667
"7436","E01007811",10
"7437","E01007812",28.3333333333333
"7438","E01007815",59.5833333333333
"7439","E01007816",37.5
"7440","E01007817",31.25
"7441","E01007818",11.25
"7442","E01007819",12.5
"7443","E01007820",42.5
"7444","E01007821",27.0833333333333
"7445","E01007822",69.5833333333333
"7446","E01007823",29.1666666666667
"7447","E01007824",8.33333333333333
"7448","E01007825",11.6666666666667
"7449","E01007826",10.8333333333333
"7450","E01007827",27.5
"7451","E01007828",25
"7452","E01007829",18.3333333333333
"7453","E01007830",13.75
"7454","E01007831",22.5
"7455","E01007832",19.1666666666667
"7456","E01007833",27.5
"7457","E01007834",22.0833333333333
"7458","E01007835",15.8333333333333
"7459","E01007836",21.6666666666667
"7460","E01007838",16.25
"7461","E01007839",17.0833333333333
"7462","E01007841",12.5
"7463","E01007842",33.3333333333333
"7464","E01007843",46.6666666666667
"7465","E01007846",10.4166666666667
"7466","E01007847",68.75
"7467","E01007848",87.9166666666667
"7468","E01007849",85.8333333333333
"7469","E01007850",26.6666666666667
"7470","E01007851",80.4166666666667
"7471","E01007852",48.3333333333333
"7472","E01007853",28.3333333333333
"7473","E01007854",62.9166666666667
"7474","E01007855",89.5833333333333
"7475","E01007856",47.9166666666667
"7476","E01007857",57.9166666666667
"7477","E01007858",20.8333333333333
"7478","E01007861",5
"7479","E01007862",6.25
"7480","E01007863",15.4166666666667
"7481","E01007864",11.25
"7482","E01007865",17.9166666666667
"7483","E01007866",20
"7484","E01007867",20
"7485","E01007868",10
"7486","E01007869",93.75
"7487","E01007870",119.583333333333
"7488","E01007871",86.25
"7489","E01007872",70
"7490","E01007873",116.666666666667
"7491","E01007874",103.75
"7492","E01007875",156.25
"7493","E01007878",53.3333333333333
"7494","E01007879",61.6666666666667
"7495","E01007881",75
"7496","E01007882",48.3333333333333
"7497","E01007883",110
"7498","E01007885",119.166666666667
"7499","E01007886",80
"7500","E01007887",18.3333333333333
"7501","E01007888",13.3333333333333
"7502","E01007889",30.8333333333333
"7503","E01007890",8.75
"7504","E01007891",4.58333333333333
"7505","E01007892",57.0833333333333
"7506","E01007893",12.9166666666667
"7507","E01007894",21.25
"7508","E01007895",30
"7509","E01007896",10.4166666666667
"7510","E01007897",10.8333333333333
"7511","E01007898",12.0833333333333
"7512","E01007899",10.4166666666667
"7513","E01007900",34.5833333333333
"7514","E01007901",53.75
"7515","E01007902",104.166666666667
"7516","E01007903",79.5833333333333
"7517","E01007904",107.916666666667
"7518","E01007905",111.666666666667
"7519","E01007906",129.166666666667
"7520","E01007907",70.4166666666667
"7521","E01007908",26.6666666666667
"7522","E01007909",48.3333333333333
"7523","E01007910",61.25
"7524","E01007911",16.6666666666667
"7525","E01007912",30.4166666666667
"7526","E01007913",108.333333333333
"7527","E01007914",103.333333333333
"7528","E01007915",3.33333333333333
"7529","E01007916",72.5
"7530","E01007917",20.8333333333333
"7531","E01007918",22.5
"7532","E01007919",100.833333333333
"7533","E01007920",11.6666666666667
"7534","E01007921",9.58333333333333
"7535","E01007922",8.33333333333333
"7536","E01007923",9.58333333333333
"7537","E01007924",29.1666666666667
"7538","E01007925",18.3333333333333
"7539","E01007926",11.25
"7540","E01007927",5.41666666666667
"7541","E01007928",8.33333333333333
"7542","E01007929",14.1666666666667
"7543","E01007930",5.83333333333333
"7544","E01007931",4.58333333333333
"7545","E01007932",8.75
