"","geography_code","obs_value"
"643","E01000656",14.1666666666667
"644","E01000657",31.25
"645","E01000658",11.25
"646","E01000659",14.1666666666667
"647","E01000661",96.25
"648","E01000662",42.9166666666667
"649","E01000663",24.1666666666667
"650","E01000664",25.4166666666667
"651","E01000665",24.1666666666667
"652","E01000666",17.0833333333333
"653","E01000667",7.5
"654","E01000668",30.4166666666667
"655","E01000669",19.5833333333333
"656","E01000670",22.9166666666667
"657","E01000671",48.3333333333333
"658","E01000672",20.8333333333333
"659","E01000673",24.5833333333333
"660","E01000674",31.6666666666667
"661","E01000675",77.9166666666667
"662","E01000676",97.9166666666667
"663","E01000677",28.75
"664","E01000678",28.75
"665","E01000679",34.1666666666667
"666","E01000680",15.8333333333333
"667","E01000681",7.91666666666667
"668","E01000682",7.91666666666667
"669","E01000683",18.75
"670","E01000684",5.41666666666667
"671","E01000685",22.9166666666667
"672","E01000686",8.75
"673","E01000687",15.8333333333333
"674","E01000688",9.58333333333333
"675","E01000689",35.4166666666667
"676","E01000690",9.58333333333333
"677","E01000691",21.25
"678","E01000692",21.6666666666667
"679","E01000693",14.5833333333333
"680","E01000694",22.5
"681","E01000695",12.5
"682","E01000696",12.5
"683","E01000697",16.25
"684","E01000698",7.91666666666667
"685","E01000699",47.9166666666667
"686","E01000700",26.6666666666667
"687","E01000701",31.6666666666667
"688","E01000702",27.5
"689","E01000703",32.9166666666667
"690","E01000704",27.0833333333333
"691","E01000705",41.6666666666667
"692","E01000706",25
"693","E01000707",7.5
"694","E01000708",24.1666666666667
"695","E01000709",32.5
"696","E01000710",34.1666666666667
"697","E01000711",32.0833333333333
"698","E01000712",22.0833333333333
"699","E01000713",27.9166666666667
"700","E01000714",45.4166666666667
"701","E01000715",22.9166666666667
"702","E01000716",11.25
"703","E01000717",29.5833333333333
"704","E01000718",62.0833333333333
"705","E01000719",57.9166666666667
"706","E01000720",56.25
"707","E01000721",49.5833333333333
"708","E01000722",41.6666666666667
"709","E01000723",10
"710","E01000724",70.8333333333333
"711","E01000725",62.9166666666667
"712","E01000726",24.1666666666667
"713","E01000727",32.0833333333333
"714","E01000728",43.3333333333333
"715","E01000729",77.0833333333333
"716","E01000730",73.75
"717","E01000731",41.6666666666667
"718","E01000732",17.9166666666667
"719","E01000733",43.3333333333333
"720","E01000734",19.1666666666667
"721","E01000735",41.25
"722","E01000736",38.75
"723","E01000737",50.8333333333333
"724","E01000738",38.3333333333333
"725","E01000739",68.75
"726","E01000740",67.9166666666667
"727","E01000741",63.3333333333333
"728","E01000742",65.4166666666667
"729","E01000743",77.5
"730","E01000744",83.3333333333333
"731","E01000745",62.9166666666667
"732","E01000746",66.6666666666667
"733","E01000747",35.8333333333333
"734","E01000748",13.3333333333333
"735","E01000749",9.16666666666667
"736","E01000750",47.0833333333333
"737","E01000751",11.6666666666667
"738","E01000752",22.0833333333333
"739","E01000753",7.91666666666667
"740","E01000754",15.4166666666667
"741","E01000755",9.58333333333333
"742","E01000756",14.1666666666667
"743","E01000757",7.91666666666667
"744","E01000758",6.66666666666667
"745","E01000759",11.6666666666667
"746","E01000760",21.25
"747","E01000761",11.25
"748","E01000762",23.3333333333333
"749","E01000763",12.5
"750","E01000764",33.75
"751","E01000765",19.5833333333333
"752","E01000766",9.58333333333333
"753","E01000767",12.9166666666667
"754","E01000768",10.4166666666667
"755","E01000769",27.0833333333333
"756","E01000770",16.25
"757","E01000771",19.5833333333333
"758","E01000772",16.25
"759","E01000773",8.33333333333333
"760","E01000774",14.5833333333333
"761","E01000775",28.3333333333333
"762","E01000777",16.6666666666667
"763","E01000778",24.1666666666667
"764","E01000779",27.9166666666667
"765","E01000780",47.9166666666667
"766","E01000781",81.6666666666667
"767","E01000782",64.5833333333333
"768","E01000783",57.9166666666667
"769","E01000784",21.25
"770","E01000785",49.5833333333333
"771","E01000786",16.6666666666667
"772","E01000787",40.4166666666667
"773","E01000788",35.4166666666667
"774","E01000789",79.1666666666667
"775","E01000790",37.9166666666667
"776","E01000791",17.0833333333333
"777","E01000792",20.4166666666667
"778","E01000793",11.25
"779","E01000794",9.16666666666667
"780","E01000795",19.1666666666667
"781","E01000796",67.5
"782","E01000797",24.1666666666667
"783","E01000798",75.8333333333333
"784","E01000799",65.8333333333333
"785","E01000800",76.25
"786","E01000801",31.6666666666667
"787","E01000802",64.1666666666667
"788","E01000803",49.1666666666667
"789","E01000804",19.5833333333333
"790","E01000805",50.4166666666667
"791","E01000806",77.9166666666667
"792","E01000807",24.1666666666667
"793","E01000808",10.8333333333333
"794","E01000809",11.25
"795","E01000810",5.41666666666667
"796","E01000811",11.6666666666667
"797","E01000812",21.25
"798","E01000813",10.4166666666667
"799","E01000814",7.5
"800","E01000815",4.58333333333333
"801","E01000816",32.9166666666667
"802","E01000818",18.3333333333333
"803","E01000819",66.6666666666667
"804","E01000820",50.4166666666667
"805","E01000822",36.6666666666667
"806","E01000823",33.75
"807","E01000824",34.5833333333333
"808","E01000825",40
"809","E01000826",6.25
